depth,rop,wob,temp_out,rpm,gpm
719.36,96.42,16.86,113.58,89.98,880.39
720.38,30.54,5.27,114.11,89.65,890.79
721.42,73.23,10.96,114.26,77.05,894.9
722.43,99.03,8.64,114.34,81.29,900.83
723.45,89.39,5.84,114.3,104.72,884.86
724.47,122.05,6.16,114.11,85.28,818.52
725.54,77.44,9.94,114.23,72.65,875.02
726.56,81.42,10.71,114.42,78.36,905.93
727.6,107.54,13.15,114.57,86.56,906.55
728.62,107.76,13.07,114.68,77.47,909.41
729.67,96.78,10.06,114.76,75.49,909.4
730.69,91.61,11.28,114.87,81.04,916.77
731.75,97.5,11.85,114.91,80,914.72
732.76,101.78,11.36,114.95,75.76,867.02
733.78,96.43,10.67,115.03,80.95,889.95
734.8,101.77,12.95,115.07,82.78,853.3
735.82,98.25,11.2,114.99,82.66,867.84
736.87,111.82,12.09,114.95,83.7,813.16
737.89,107.76,10.22,114.8,83.67,873.98
738.93,122.63,3.64,114.57,109.39,902.24
739.95,118.18,5.76,114.26,88.18,729.63
740.98,124.86,9.98,114.04,59.17,877.05
742,122.11,4.86,113.92,71.25,912.48
743.04,120.4,4.66,113.81,72.16,913.91
744.06,122.11,4.98,113.73,71.92,897.73
745.07,121.23,9.49,113.69,65.88,854.12
746.09,122.12,5.06,113.62,79.79,800.88
747.13,124.42,5.35,113.54,82.96,850.85
748.14,122.11,3.32,113.46,78.78,906.34
749.18,120.42,7.99,113.43,84.76,783.07
750.2,122.12,7.1,113.46,76.53,757.47
751.22,122.12,7.71,113.5,87.57,903.05
752.25,124.43,8.76,113.39,85.62,915.75
753.27,119.8,2.61,114.07,91.69,900.82
754.3,119.8,3.74,113.92,63.59,913.97
755.33,119.8,5.16,113.85,71.37,915.21
756.34,121.5,8.33,113.81,70.55,889.58
757.36,121.5,6.51,113.69,81.53,892.83
758.37,121.5,5.25,113.54,82.32,893.03
759.38,119.8,4.27,113.39,85.01,890.78
760.39,121.5,5.73,113.39,89.22,892.21
761.42,122.64,3.42,113.31,85.44,891.8
762.46,119.8,6.06,113.31,86.26,875.42
763.47,120.75,6.3,113.31,77.2,884.22
764.48,121.5,6.38,113.43,80.83,897.52
765.51,119.8,6.87,113.5,64.14,898.94
766.53,121.5,7.52,113.54,78.17,902.42
767.56,119.8,6.46,113.54,80.19,903.04
768.59,123.79,9.88,113.65,80.55,833.62
769.62,119.8,6.67,113.81,85.1,900.17
770.63,121.5,4.72,113.81,87.91,899.14
771.66,123.79,5.04,113.92,87.69,900.37
772.7,119.8,8.33,114.07,75.83,895.66
773.71,121.5,7.89,114.15,70.76,897.1
774.72,121.5,8.25,114.15,77.69,897.71
775.73,117.58,8.01,114.15,82.05,896.48
776.76,119.8,10.57,114.15,85.74,894.64
777.8,123.79,9.47,114.34,76.4,893.62
778.81,121.5,7.44,114.38,90.16,894.85
779.84,119.8,6.1,114.38,88.55,832.8
780.87,123.79,7.28,114.46,85.13,896.07
781.88,121.5,7.2,114.46,84.37,895.05
782.92,119.8,9.76,114.57,87.14,893.2
783.95,117.46,12.47,115.37,77.23,833.89
784.98,119.2,9.67,115.26,80.28,859.51
786,121.5,11.52,115.18,84.7,861.36
787.03,119.8,6.41,115.26,83.64,868.74
788.04,121.5,9.42,115.1,77.23,865.05
789.05,121.5,10,115.07,84.49,863.01
790.07,121.5,10.16,114.95,80.28,864.03
791.1,116.06,14.37,114.91,77.72,865.06
792.11,113.91,11.44,114.84,79.76,864.24
793.12,121.5,10.41,114.84,76.28,865.67
794.13,121.5,10.61,114.84,77.81,864.86
795.15,121.5,8.59,114.99,74.39,865.68
796.2,118.21,10.24,115.14,83.18,864.65
797.23,119.8,4.96,115.29,82.32,864.86
798.24,121.5,8.22,115.41,83.36,887.13
799.27,123.79,4.1,115.52,99.47,874.02
800.29,121.5,5.71,115.6,85.71,888.15
801.32,119.8,5.58,115.71,87.05,888.56
802.33,121.5,2.41,115.79,89.71,892.86
803.36,123.79,5.87,115.79,81.68,893.68
804.37,120.74,5.21,115.87,76.04,891.02
805.39,121.5,5.46,115.94,80.4,888.35
806.42,123.79,5.42,116.02,81.35,888.76
807.43,121.5,6.37,116.09,83.03,891.22
808.46,119.8,7.85,116.13,78.66,893.68
809.49,123.79,9.25,116.17,77.96,892.45
810.53,119.8,10,116.25,78.81,890.81
811.54,121.5,5.71,116.29,78.88,873.61
812.55,121.5,4.72,116.36,85.04,886.92
813.56,121.5,8.35,116.4,83.73,663.11
814.58,119.8,10.86,116.44,74.82,835.93
815.63,121.38,6.53,116.63,91.2,965.68
816.65,120.99,8.51,116.7,72.96,941.53
817.67,122.11,10.78,116.7,85.89,922.14
818.68,121.04,8.47,116.78,88.3,921.74
819.72,124.42,5.38,116.86,98.95,921.73
820.74,117.65,7.77,116.7,77.75,865.35
821.76,122.12,9.09,116.48,73.45,889.28
822.77,122.11,8.51,116.4,74.48,902.6
823.81,120.36,8.92,116.55,78.54,864.12
824.83,122.12,8.76,116.7,70.15,897.9
825.85,122.11,8.55,116.78,90.1,897.7
826.88,120.43,11.6,116.86,90.1,898.92
827.92,120.4,11.23,116.93,87.88,893.8
828.96,124.41,7.56,117.05,92.45,893.02
829.98,122.12,2,117.09,117.17,892.03
831.01,120.41,8.02,117.05,78.48,894.9
832.03,122.11,4.22,116.97,98.92,894.29
833.05,122.12,7.77,116.9,79.39,892.86
834.06,122.64,8.39,116.74,77.26,891.42
835.1,120.41,6.41,116.74,81.35,893.68
836.12,122.14,6.37,116.7,93.89,895.72
837.16,120.4,10.74,116.67,75.12,894.91
838.17,122.11,5.21,116.51,95.44,895.53
839.21,124.43,4.1,116.4,99.04,894.71
840.25,120.42,3.03,116.25,102.95,893.89
841.27,122.11,6.12,116.32,76.01,890.82
842.3,120.4,8.76,116.48,62.77,891.23
843.32,122.12,7.97,116.63,82.75,891.64
844.34,122.12,5.91,116.63,102.67,891.23
845.36,122.14,7.07,116.59,105.91,894.71
846.39,73.2,1.6,114.84,96.91,926.42
847.43,116.65,8.4,114.91,73.9,915.3
848.45,122.11,2.76,114.91,88.79,903.84
849.46,122.12,9.19,114.91,80,839.75
850.5,116.65,10.01,114.8,77.26,903.13
851.54,120.4,11.17,114.76,85.04,896.8
852.58,120.4,9.93,114.65,82.57,897.82
853.61,120.4,11.37,114.53,79.3,858.05
854.65,120.4,10.43,114.49,82.14,850.46
855.67,122.11,7.42,114.49,89.58,859.46
856.68,118.18,10.01,114.61,88.43,863.35
857.7,122.12,8.4,114.68,93.15,861.92
858.74,109.81,10.88,114.91,86.41,861.1
859.78,116.65,7.66,115.37,77.47,856.81
860.81,109.79,11.29,115.56,79.79,868.47
861.83,122.11,10.67,115.64,78.27,848
862.85,114.49,9.81,115.71,81.84,865.81
863.87,122.11,10.43,115.83,88.18,827.52
864.88,122.12,11.29,115.83,85.28,860.89
865.9,118.18,9.06,115.83,88.88,860.48
866.92,122.11,7.37,115.87,86.72,862.32
867.94,122.11,7.95,115.98,83.42,841.24
868.95,120.4,10.96,116.06,83.06,835.71
869.97,122.11,9.97,115.94,82.35,863.76
870.99,122.11,8.45,116.02,89.62,859.46
872.01,122.11,10.18,116.09,93.09,859.25
873.02,120.41,8.73,116.21,88.88,857.2
874.04,114.5,10.14,116.25,86.56,855.15
875.08,124.42,6.92,116.25,88.21,857.81
876.12,116.65,10.96,116.29,90.9,858.02
877.13,122.15,8.98,116.32,83.94,859.04
878.15,124.89,9.48,116.36,87.66,858.43
879.15,121.55,7.17,116.21,85.92,877.33
880.17,122.11,4.03,116.21,87.85,875.08
881.19,122.12,8.2,116.21,84.76,872
882.21,122.04,7.42,116.09,87.69,873.44
883.24,120.42,6.8,115.94,83.03,873.64
884.26,122.11,7.17,115.94,87.08,874.87
885.28,120.4,5.11,116.06,82.02,872.41
886.33,122.64,6.55,116.02,89.31,873.23
887.37,119.68,7.46,116.13,81.19,871.59
888.39,122.11,7.7,116.17,85.68,837.93
889.41,122.12,6.01,116.29,89.98,823.24
890.42,126.25,2.76,116.36,94.92,824.26
891.44,118.18,5.15,116.48,88.52,822.83
892.46,120.91,7.37,116.59,90.38,825.29
893.48,122.11,8.53,116.63,79.18,826.31
894.49,122.11,7,116.7,86.41,824.68
895.53,119.93,7,116.7,86.69,823.44
896.55,122.12,7.95,116.74,77.72,825.7
897.57,120.4,11.74,116.78,82.02,825.49
898.6,120.4,10.14,116.78,81.16,820.99
899.62,122.12,11.09,116.74,80,823.85
900.64,122.11,9.93,116.82,84.83,824.67
901.67,120.42,12.16,116.86,81.93,842.5
902.69,122.12,8.36,116.86,86.81,838.62
903.71,120.4,9.15,116.86,84.92,840.06
904.75,120.4,13.06,116.9,74.7,841.08
905.78,124.41,11.42,116.86,77.66,841.49
906.8,114.49,14.67,116.86,72.87,837.8
907.84,113.12,9.77,116.82,77.2,839.03
908.86,122.11,10.55,116.82,61.03,840.46
909.86,106.64,9.39,114.49,72.87,870.29
910.89,109.81,13.19,114.61,73.08,856.65
911.93,113.12,13.81,114.76,69.33,870.45
912.95,99,12.94,114.84,69.39,873.09
913.98,112.63,11.46,114.91,76.1,858.24
915,104.69,12.98,114.99,84.12,859.69
916.04,116.65,9.06,115.1,68.32,859.28
917.06,96.4,14.47,115.1,63.53,860.92
918.08,96.43,11.91,114.8,81.35,859.69
919.09,120.4,12.86,114.53,87.51,860.3
920.13,113.11,12.57,114.46,77.01,862.76
921.15,89.4,12.2,114.68,62,861.74
922.17,87.26,14.8,114.99,63.04,860.1
923.2,95.73,16.07,115.26,83.67,857.43
924.22,107.12,16.49,115.41,95.38,856.2
925.24,114.48,14.96,115.48,102.58,855.39
926.28,109.8,12.03,115.56,90.87,856.82
927.29,121.79,14.22,115.6,89.71,854.98
928.31,118.18,13.19,115.68,97.36,857.02
929.33,118.18,15.66,115.71,89.95,855.59
930.35,111.03,15.29,115.75,94.56,855.18
931.36,96.44,15.04,115.83,86.44,854.77
932.38,114.49,16.69,115.87,76.62,855.8
933.4,79.62,16.4,115.94,72.93,853.14
934.42,79.68,17.68,115.98,95.29,853.34
935.44,86.82,16.24,116.02,102.37,849.25
936.47,106.65,16.9,116.02,93.15,853.95
937.49,111.04,16.53,116.09,93.31,855.18
938.51,106.67,12.45,116.13,97.55,854.16
939.55,113.12,16.94,116.17,94.01,853.34
940.55,89.39,13.39,116.06,64.05,873.3
941.57,60.11,14.8,115.98,76.04,824.25
942.58,61.25,14.26,115.94,76.31,863.96
943.6,79.67,16.53,115.87,78.94,852.12
944.62,31.58,2.96,115.52,116.68,850.27
945.66,113.07,15.46,115.56,91.63,850.48
946.69,109.79,14.8,115.56,100.63,850.89
947.71,104.67,12.82,115.6,100.48,855.39
948.75,116.65,12.53,115.75,101.27,854.36
949.77,117.06,7.58,115.79,98.04,852.11
950.8,124.43,5.11,115.83,78.14,854.36
951.84,120.43,6.47,115.87,94.71,851.29
952.88,124.42,4.57,115.9,94.01,855.18
953.91,116.6,10.43,115.94,91.26,856.61
954.95,113.12,12.16,116.02,82.05,858.86
955.99,120.34,13.31,116.09,85.68,855.59
957.03,103.7,14.43,116.21,85.22,858.45
958.06,120.41,12.9,116.25,86.9,777.57
959.08,118.18,14.59,116.29,75.46,857.02
960.12,120.4,10.01,116.29,88.97,852.92
961.15,120.4,10.01,116.29,86.17,853.74
962.17,122.12,12.28,116.29,90.84,844.12
963.19,122.11,6.51,116.29,96.21,852.52
964.23,120.4,8.4,116.29,97.61,851.9
965.24,122.11,8.94,116.29,95.41,841.87
966.26,122.11,7.83,116.25,93.64,839.61
967.28,122.11,8.4,116.25,93.76,850.26
968.3,122.11,5.6,116.25,96.14,788.01
969.31,122.13,3.58,116.25,100.29,850.67
970.35,120.41,5.15,116.25,103.1,850.87
971.37,122.11,8.49,116.25,99.87,849.85
972.39,122.11,6.55,116.25,100.26,852.71
973.4,74.65,15.71,116.06,68.53,852.36
974.42,122.12,8.5,116.02,87.78,847.22
975.45,124.43,9.9,116.02,93.25,808.05
976.47,118.13,11.34,116.02,51.05,862.32
977.49,122.12,9.61,115.98,79.85,863.34
978.51,122.12,8.41,115.98,33.69,863.96
979.52,143.56,13.65,116.78,66.49,748.44
980.54,53.88,9.65,116.67,67.65,747.62
981.56,118.21,8.5,116.67,107.04,838.74
982.58,118.2,12.45,116.63,86.47,845.7
983.61,124.45,6.68,116.63,86.23,846.73
984.63,122.12,5.82,116.63,86.26,844.68
985.67,120.43,7.3,116.55,89.83,820.52
986.71,120.42,4.95,116.55,85.41,846.52
987.72,122.12,5.49,116.55,83.7,810.89
988.76,120.42,3.46,116.59,83.94,822.98
989.8,120.4,5.28,116.63,83.85,833.49
990.82,122.11,8.04,116.67,51.05,754.27
991.85,120.4,7.75,116.7,78.51,814.06
992.89,120.4,7.26,116.7,55.32,882.86
993.91,122.11,2.76,116.78,54.86,885.11
994.92,122.65,4.58,116.82,50.56,801.16
995.96,120.41,2.35,116.9,50.84,814.67
996.98,122.15,0.78,116.97,69.85,791.94
998,116.65,7.71,117.09,114.42,888.79
999.01,122.11,10.1,117.12,110.12,887.77
1000.03,122.11,9.32,117.09,112.13,865
1001.09,122.64,3.01,117.12,78.88,686.03
1002.13,120.42,4.95,117.12,80.55,856.19
1003.16,120.4,9.4,117.12,87.08,682.13
1004.18,41.17,8,116.82,75.98,853.16
1005.22,103.71,13.11,116.86,62.8,850.43
1006.24,104.66,6.85,116.86,79.52,848.62
1007.26,104.7,13.28,116.74,68.59,860.92
1008.29,120.42,10.72,116.7,75.61,863.79
1009.33,106.66,10.27,116.63,81.74,863.58
1010.37,120.36,11.18,116.63,75.46,864.39
1011.38,122.07,5.94,116.59,88.91,861.53
1012.42,120.4,11.92,116.48,72.19,862.76
1013.44,122.11,8.74,116.44,79.76,865.21
1014.47,120.4,9.69,116.29,84.28,865.62
1015.49,111.02,8.7,116.17,81.5,865.83
1016.51,122.12,5.86,116.02,85.22,864.19
1017.55,120.42,10.68,115.79,76.28,862.14
1018.58,120.4,9.24,115.75,85.83,790.89
1019.6,122.11,7.67,115.75,83.03,851.7
1020.62,101.77,11.34,115.75,51.08,864.6
1021.66,120.4,8.21,115.83,75.73,858.04
1022.67,122.12,6.97,115.87,63.77,842.68
1023.71,120.4,10.19,115.9,63.62,724.73
1024.75,120.47,10.56,115.9,71.65,880.77
1025.77,122.23,10.39,115.9,87.91,842.08
1026.8,120.5,10.72,115.94,92.21,865.21
1027.84,120.51,10.64,115.94,87.48,736.41
1028.86,122.23,10.97,115.94,86.59,775.52
1029.88,120.51,11.51,115.94,87.27,867.25
1030.92,120.51,13.49,115.94,82.6,762.83
1031.93,107.81,14.14,115.98,74.76,841.45
1032.95,114.55,16.25,115.98,66.18,829.78
1033.97,83.26,16.66,115.94,65.48,686.87
1035.01,95.74,15.92,115.98,56.02,856.61
1036.03,91.59,15.18,115.94,80.31,860.5
1037.05,40.71,0.83,115.71,91.9,807.26
1038.09,120.5,2.02,115.68,89.16,691.96
1039.15,122.72,2.06,115.6,76.74,693.39
1040.17,122.15,1.82,115.56,83.79,873
1041.2,120.48,1.03,115.48,91.69,890.64
1042.22,122.71,1.77,115.37,88.64,870.99
1043.24,122.18,3.11,115.26,87.36,787.65
1044.28,120.5,2.66,115.1,88.24,826.96
1045.3,122.21,1.42,115.03,83.7,799.52
1046.31,122.72,2.7,114.91,84.98,893.1
1047.35,120.47,2.9,114.84,76.77,893.92
1048.39,116.72,12.76,114.84,70.85,894.33
1049.43,109.85,18.33,114.87,63.8,892.69
1050.44,66.57,16.84,114.91,64.99,892.49
1051.46,52.54,19.44,114.99,91.66,730.51
1052.5,109.86,15.32,115.03,95.23,890.02
1053.52,111.09,22.57,115.07,91.63,696.52
1054.53,93.95,21.67,115.14,83.91,702.46
1055.55,101.79,21.83,115.14,70.97,896.16
1056.57,106.69,24.88,115.1,70.33,893.7
1057.59,96.43,24.68,115.1,68.05,895.75
1058.61,101.79,21.67,115.14,74.18,892.88
1059.62,120.51,16.3,115.14,81.16,893.5
1060.66,120.5,15.89,115.18,82.32,893.29
1061.7,124.54,16.55,115.14,75.21,891.45
1062.74,120.51,11.85,115.03,82.66,891.65
1063.77,120.5,13.91,114.95,78.57,896.57
1064.79,122.23,18.61,114.99,73.35,845.17
1065.83,120.51,13.75,115.03,89.83,809.53
1066.85,122.21,12.06,115.07,77.87,862.09
1067.87,91.63,6.82,115.07,75.06,863.72
1068.87,91.65,7.27,115.22,79.27,800.5
1069.89,120.45,9.21,115.22,76.22,862.75
1070.91,118.26,14.61,115.22,69.69,786.57
1071.92,122.23,14.53,115.22,67.74,725.55
1072.96,120.51,14,115.22,109.36,803.77
1073.98,122.23,15.69,115.18,91.96,890.37
1075,122.23,10.41,115.14,95.78,873.98
1076.02,122.18,9.91,115.07,105.97,817.26
1077.06,120.5,12.39,115.07,89.65,856.36
1078.09,120.48,11.03,115.07,95.5,864.97
1079.13,120.5,15.4,115.07,80.98,890.37
1080.15,122.23,18.08,114.99,81.74,872.18
1081.19,120.51,12.84,114.91,89.34,774.92
1082.22,120.5,19.23,114.72,67.34,621.56
1083.24,122.23,15.4,114.65,85.19,848.64
1084.28,120.51,8.1,114.57,92.03,848.23
1085.3,122.23,13.67,114.68,87.91,845.77
1086.34,120.51,13.42,114.76,82.96,819.56
1087.37,120.5,11.11,114.8,86.75,803.18
1088.41,124.54,11.69,114.87,90.29,830
1089.45,120.5,13.71,114.87,83.85,837.99
1090.47,114.56,14.82,114.84,89.22,812.43
1091.49,99.03,15.4,114.87,87.14,797.89
1092.51,64.62,2.78,114.87,103.77,858.7
1093.52,43.62,15.03,114.87,91.14,843.76
1094.56,113.14,19.4,114.84,84.76,854.82
1095.67,117.93,20.92,114.84,91.45,855.03
1096.75,104.63,13.58,114.84,87.66,854.82
1097.79,103.62,15.44,114.87,80.46,837.21
1098.9,126.37,18.82,114.84,85.1,638.38
1099.94,133.31,13.83,114.87,80.07,746.9
1100.96,93.93,12.22,114.84,111.34,725.08
1101.99,143.55,16.59,114.76,106.18,738.38
1103.01,89.35,10.41,114.65,111.16,659.34
1104.05,115.2,10.41,114.57,82.6,583.37
1105.08,33.64,9.09,114.19,104.29,803.69
1106.1,164.14,17.91,114.15,92.64,903.81
1107.12,135.73,13.17,114.11,103.38,651.96
1108.18,105.62,10,114.19,95.44,819.86
1109.21,106.6,13.5,114.19,79.03,667.11
1110.27,152.1,11.19,114.23,96.24,747.38
1111.31,219.52,4.39,114.23,104.38,700.28
1112.38,110.62,8.72,114.26,103.53,725.67
1113.4,87.24,2.94,114.34,101.58,798.37
1114.46,127.09,13.09,114.38,89.28,899.72
1115.51,100.07,16.76,114.42,92.7,745.75
1116.63,143.18,17.71,114.42,93.64,623.3
1117.72,109.44,19.64,114.49,85.74,743.29
1118.85,101.96,19.31,114.57,96.24,861.64
1119.93,113.82,11.23,114.65,87.82,801.85
1120.96,30.6,8.8,114.72,100.87,886.42
1121.98,111.08,4.06,114.76,103.96,895.63
1123,118.26,7.32,114.76,89.95,869.42
1124.02,101.81,9.58,114.76,87.88,864.1
1125.06,98.26,8.47,114.8,87.02,862.66
1126.09,93.34,11.48,114.84,85.16,886.42
1127.11,122.23,13.01,114.87,85.71,866.76
1128.13,118.27,12.47,114.87,85.22,888.05
1129.17,120.48,11.89,114.84,86.78,866.38
1130.19,122.21,10.37,114.87,93.43,723.06
1131.2,126.81,7.81,114.87,93.89,764.01
1131.2,126.81,7.81,114.87,93.89,764.01
1132.22,62.8,9.21,114.76,87.6,641.64
1133.25,120.47,12.1,114.72,81.77,648.79
1134.27,118.27,13.17,114.76,74.6,639.58
1135.31,124.53,9.95,114.84,89.37,891.02
1136.33,122.17,9.58,114.8,78.91,817.71
1137.35,114.5,14.86,114.87,70.64,568.1
1138.36,122.21,9.79,114.84,88.33,893.67
1139.38,109.82,15.77,114.8,81.07,895.31
1140.42,100.93,11.69,114.76,81.13,897.56
1141.48,118.87,11.93,114.76,66.4,819.75
1142.51,84.81,17.79,114.72,88.43,666.99
1143.55,98.25,16.18,114.65,90.32,791.08
1144.57,111.09,13.87,114.57,90.41,782.69
1145.61,120.51,10.2,114.46,99.38,708.36
1146.64,120.51,12.72,114.3,95.26,786.37
1147.66,126.83,4.55,114.23,102.64,776.54
1148.68,111.06,16.92,114.23,87.11,877.29
1149.7,114.57,18.16,114.23,88.09,862.54
1150.74,113.19,10.12,114.34,97.46,857.83
1151.77,120.44,15.48,114.42,92.76,864.39
1152.79,122.21,11.4,114.46,92.39,892.85
1153.81,122.2,9.62,114.49,91.72,770.2
1154.83,120.48,10.61,114.57,92.51,844.12
1155.87,124.48,8.43,114.61,96.85,866.23
1156.92,122.66,8.51,114.61,96.02,813.41
1157.96,120.44,9.21,114.61,97.27,888.35
1158.98,118.21,15.64,114.65,95.35,850.05
1160.01,93.34,13.05,114.68,83.7,854.15
1161.03,115.24,12.47,114.68,77.72,858.25
1162.07,116.73,16.26,114.72,81.32,878.52
1163.09,100,13.83,114.99,71.68,857.2
1164.11,122.2,9.01,115.03,93.46,847.2
1165.13,96.4,14.04,115.03,69.75,846.18
1166.15,107.81,13.5,115.07,72.65,849.05
1167.17,87.23,20.02,115.07,89.52,844.54
1168.18,77.75,18.94,115.07,70.36,838
1169.2,101.82,18.33,115.07,89.49,842.3
1170.22,113.18,15.64,115.03,92.61,842.3
1171.26,106.7,19.6,114.99,86.84,842.71
1172.27,81.41,19.44,114.91,94.19,844.34
1173.29,70.42,19.44,114.87,90.2,844.14
1174.31,106.71,16.06,114.84,90.35,841.07
1175.35,109.85,16.35,114.8,87.69,841.27
1176.39,120.51,15.03,114.72,102.25,799.91
1177.4,122.23,15.48,114.65,87.97,842.7
1178.42,122.23,8.55,114.61,110.67,842.5
1179.46,120.51,8.92,114.57,113.08,841.69
1180.48,122.21,11.69,114.61,110.94,844.35
1181.5,122.2,7.52,114.68,112.04,796.84
1182.53,120.48,10.28,114.76,109.93,840.66
1183.55,122.23,13.87,114.8,104.2,682.38
1184.57,107.82,14,114.8,98.55,842.09
1185.59,118.27,12.39,114.87,108.23,826.94
1186.63,129.08,8.02,114.87,119.33,844.76
1187.65,118.26,11.97,114.91,112.5,632.83
1188.68,120.51,12.59,114.95,110.58,831.45
1189.7,122.17,10.86,114.95,110.36,839.44
1190.72,113.17,14.9,115.03,79.18,828.39
1191.74,101.81,14.82,115.03,86.75,823.47
1192.76,122.15,10.37,115.1,98.52,819.37
1193.77,120.45,16.06,115.1,88.94,731.73
1194.79,51.6,7.32,115.14,104.17,842.71
1195.8,95.77,14.78,115.45,82.35,858.25
1196.81,89.31,15.52,115.45,84.15,682.15
1197.85,81.15,18.33,115.48,85.22,757.71
1198.87,71.79,20.06,115.48,88.79,873.59
1199.89,57.23,21.67,115.79,78.17,872.17
1200.9,14.12,5.38,115.6,103.16,883.64
1201.92,79.63,12.43,115.45,84.03,701.6
1202.94,70.41,13.54,115.52,84.28,880.36
1203.95,107.81,8.51,115.56,94.5,831.22
1204.97,120.51,11.11,115.64,86.17,786.98
1206.01,120.51,11.85,115.68,88.12,770.81
1207.03,107.81,14.04,115.79,72.38,673.96
1208.05,101.79,14.45,115.87,76.89,815.66
1209.07,91.61,13.13,115.9,82.84,881.18
1210.08,55.48,18.04,116.02,77.66,876.26
1211.1,73.27,13.05,116.06,84.37,876.46
1212.16,122.74,14.2,116.06,84.12,878.31
1213.19,79.41,20.55,116.09,77.38,873.2
1214.21,74.72,20.92,116.17,74.67,869.3
1215.25,70.09,18.94,116.17,76.13,870.12
1216.27,85.16,19.36,116.21,75.25,863.16
1217.28,72.76,21.17,116.25,72.99,862.14
1218.3,84.8,19.89,116.29,77.69,860.5
1219.32,98.3,17.75,116.32,74.33,861.53
1220.35,83.93,20.18,116.32,75.79,857.43
1221.37,89.34,20.18,116.36,78.05,861.11
1222.39,89.19,20.35,116.36,74.02,859.68
1223.41,66.93,20.92,116.4,75.34,857.64
1224.44,74.67,23.31,116.44,72.26,857.84
1225.46,89.3,21.05,116.36,72.9,857.23
1226.48,62.07,20.35,116.29,76.31,857.23
1227.48,38.55,13.95,116.67,88.67,823.89
1228.5,69.1,14,116.74,82.84,827.08
1229.53,65.47,13.25,116.9,73.45,829.13
1230.55,67.85,14.33,116.78,89.89,835.88
1231.59,52.52,13.29,116.63,82.9,831.38
1232.6,56.31,14.41,116.59,92.76,830.15
1233.62,54.65,13.46,116.29,89.58,831.17
1234.64,71.81,20.18,115.98,78.69,825.24
1235.66,63.12,21.21,115.79,80.25,830.56
1236.67,93.23,21.46,115.83,73.17,831.38
1237.69,73.12,21.62,115.94,80.86,833.83
1238.71,83.24,23.27,116.02,76.95,822.23
1239.73,96.37,21.5,116.09,104.57,820.61
1240.76,116.73,21.38,116.13,94.44,815.29
1241.8,93.33,21.34,116.17,86.56,820.41
1242.84,109.84,21.17,116.21,83.18,821.02
1243.86,122.23,16.47,116.21,92.61,817.34
1244.87,111.08,21.21,116.29,88.27,819.18
1245.89,116.73,17.62,116.29,90.41,814.26
1246.93,109.85,20.96,116.32,91.51,815.69
1247.95,111.09,21.29,116.36,92.06,814.67
1248.97,114.56,22.2,116.4,89.22,816.31
1249.98,73.01,23.03,116.4,81.99,814.26
1251,71.77,22.94,116.48,88.27,815.49
1252.04,77.76,20.92,116.51,82.02,816.31
1253.05,101.81,22.24,116.55,87.66,815.9
1254.07,79.61,23.48,116.59,89.8,812.42
1255.11,100.93,22.12,116.59,81.84,813.04
1256.13,69.09,22.41,116.67,81.96,813.04
1257.14,60.03,23.11,116.7,91.11,811.81
1258.16,71.74,23.52,116.74,95.56,830.42
1259.16,57.97,16.06,117.01,86.14,876.94
1260.18,116.72,17.91,117.01,75.43,874.48
1261.2,87.24,18.61,116.93,81.53,876.11
1262.22,99.04,17.42,116.9,87.54,873.94
1263.26,113.18,18.33,116.82,86.69,860.5
1264.27,104.72,18.66,116.78,96.39,867.27
1265.31,93.35,16.43,116.74,98.86,866.65
1266.35,91.05,20.63,116.63,90.29,867.04
1267.39,103.72,18.7,116.51,82.23,864.18
1268.42,120.51,17.29,116.44,93.12,862.34
1269.44,122.21,18.41,116.36,101.88,865.61
1270.48,113.21,18.37,116.36,85.5,864.17
1271.52,116.73,18.28,116.36,80.68,865.2
1272.54,118.27,18.86,116.44,83.64,863.56
1273.55,122.21,20.68,116.48,79.82,863.97
1274.59,120.51,16.72,116.59,91.38,863.35
1275.63,120.5,12.22,116.63,90.93,859.66
1276.65,118.27,20.18,116.7,82.87,863.35
1277.67,104.73,16.92,116.74,85.77,861.71
1278.7,120.51,14.53,116.78,90.35,863.55
1279.72,122.23,18.94,116.82,76.4,862.94
1280.76,120.51,17.09,116.86,80.89,861.3
1281.78,115.27,20.88,116.9,78.75,862.32
1282.81,91.03,18.86,116.93,79.82,857
1283.83,85.18,17.87,117.01,96.88,859.66
1284.85,77.94,19.69,116.97,83.51,855.77
1285.87,89.36,19.27,117.01,82.66,858.84
1286.88,79.6,20.14,117.01,83.97,860.89
1287.92,100.92,17.09,117.05,87.48,862.32
1288.94,91.6,19.07,117.05,89.25,864.57
1289.96,114.57,17.01,117.09,86.32,863.75
1290.99,73.32,12.47,117.31,79.12,867.65
1292.02,109.85,14.08,117.31,85.28,867.86
1293.06,113.18,12.06,117.28,83.85,868.07
1294.1,95.73,16.18,117.24,76.86,867.86
1295.12,96.45,17.09,117.24,77.32,868.67
1296.15,95.73,8.3,117.16,81.56,867.24
1297.17,111.05,15.36,117.16,95.32,865.4
1298.19,85.23,10.37,117.05,78.94,871.13
1299.21,95.72,17.38,117.01,90.99,869.09
1300.22,85.17,16.72,116.86,91.17,869.7
1301.24,74.78,14.33,116.74,86.47,872.37
1302.26,116.4,19.48,116.67,78.51,870.52
1303.3,116.73,11.07,116.55,87.08,871.75
1304.32,114.55,16.06,116.44,78.81,871.34
